Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
The Fabulous Baker Boys,1989,R,13 Oct 1989,114 min,"Comedy, Drama, Music",Steve Kloves,Steve Kloves,"Jeff Bridges, Michelle Pfeiffer, Beau Bridges","The Fabulous Baker Boys, a Seattle-based duo piano lounge act performing cheesy jazz renditions of pop standards, is comprised of thirty-something brothers Frank and Jack Baker. Older Frank, married with two children, is the controlling business manager, front man and sole programmer of the playlist. Younger Jack is the carefree one without commitments to anything or anyone, including women, he who has had a long string of one night stands, most specifically with cocktail waitresses. Jack's strongest commitments are to his aging dog, Eddie, and to Nina, the lonely adolescent who lives in the apartment above his with her single, constantly dating mother. Jack's commitment to Nina is because of her unwavering commitment to him. The Baker Boys' act is becoming stale and outdated, and as such their ability to hold onto what gigs they are able to get is getting more difficult. So Frank comes up with the idea of hiring a singer to beef up the act. After thirty-seven failed auditions, they finally hire the last, the thirty-eighth auditioner, Susie Diamond, a woman one step above white trash. Despite Susie having no formal singing experience, she has just a strong enough vocal talent of the music they perform, and can sell a song largely on her stage presence and sex appeal. She is able to turn off her outward tough girl demeanor once she's on stage. Susie is initially an uneasy addition to the act, but becomes an integral part of it as the act begins getting more gigs, more lucrative ones at that. But Susie's presence not only threatens the new act, but threatens the interrelationships between all three. Frank believes the biggest threat is any sexual tension, perceived or real, between Jack and Susie. However, the biggest threat is how Susie is able to expose the fundamental rifts between the brothers, Frank whose primary goal is to put food on his family's table, while Jack's is his true musical dreams which are being stifled by the act.",English,"United States, West Germany",Nominated for 4 Oscars. 14 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BZDFlYjBkOTMtM2I4Yi00ZmUyLTg0YjctY2RhZmI0NTk0ZmE0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,6.9,"26,169",tt0097322,movie,N/A,"$18,428,904",N/A,N/A,True,CINE.pdf,
Bulletproof Monk,2003,PG-13,16 Apr 2003,104 min,"Action, Comedy, Fantasy",Paul Hunter,"Ethan Reiff, Cyrus Voris","Chow Yun-Fat, Seann William Scott, Jaime King","For 60 years a mysterious monk with no name has zigzagged the globe to protect an ancient scroll - a scroll that holds the key to unlimited power. Now the Monk must look for a new scrollkeeper. Kar is an unlikely candidate, a streetwise young man whose only interest is himself. But when he inadvertently saves the Bulletproof Monk from capture, the two become partners in a scheme to save the world from the scroll's most avid pursuer. Packed with spectacular special effects and martial arts action, the Monk, Kar, and a sexy Russian mob princess called Bad Girl must struggle to find, face, and fight the ultimate enemy.","English, Tibetan, Punjabi, German","United States, Canada",1 nomination total,https://m.media-amazon.com/images/M/MV5BMTEwODkxNzE4NzVeQTJeQWpwZ15BbWU3MDY5NDYwMzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.5,"53,676",tt0245803,movie,N/A,"$23,358,708",N/A,N/A,True,CINE.pdf,
La Cabaña,2023–,N/A,18 Nov 2023,N/A,Reality-TV,N/A,N/A,"Karen Doggenweiler, Katyna Huberman, Fernanda Finsterbusch",N/A,Spanish,Chile,N/A,N/A,[],N/A,N/A,N/A,tt31974224,series,,,,,True,CINE.pdf,N/A
Cabaret,1972,PG,13 Feb 1972,124 min,"Drama, Music, Musical",Bob Fosse,"Joe Masteroff, John Van Druten, Christopher Isherwood","Liza Minnelli, Michael York, Helmut Griem","Cambridge University student Brian Roberts arrives in Berlin in 1931 to complete his German studies. Without much money, he plans on making a living teaching English while living in an inexpensive rooming house, where he befriends another of the tenants, American Sally Bowles. She is outwardly a flamboyant, perpetually happy person who works as a singer at the decadent Kit Kat Klub, a cabaret styled venue. Sally's outward façade is matched by that of the Klub, overseen by the omnipresent Master of Ceremonies. Sally draws Brian into her world, and initially wants him to be one of her many lovers, until she learns that he is a homosexual, albeit a celibate one. Among their other friends are his students, the poor Fritz Wendel, who wants to be a gigolo to live a comfortable life, and the straight-laced and beautiful Natalia Landauer, a Jewish heiress. Fritz initially sees Natalia as his money ticket, but eventually falls for her. However Natalia is suspect of his motives and cannot overcome their religious differences. Also into Sally and Brian's life comes the wealthy Baron Maximilian von Heune, who has the same outlook on life as Sally, but who has the money to support it. Max is willing to lavish his new friends with gifts and his favors. Around them all is the Nazi uprising, to which they seem to pay little attention or care. But they ultimately learn that life in all its good and particularly bad continues to happen to them and around them.","English, German, Hebrew, French",United States,Won 8 Oscars. 35 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BZGExNGNlNmQtZTlmNy00MmZkLWE1MjgtZGYwODY0ZDI1YzMwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.8,"63,304",tt0068327,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Cabeza de Vaca,1991,R,17 Apr 1992,111 min,"Adventure, Biography, Drama",Nicolás Echevarría,"Nicolás Echevarría, Alvar Nunez Cabeza de Vaca, Xavier Robles","Juan Diego, Daniel Giménez Cacho, Roberto Sosa","An international award winning saga of old Mexico. In 1528, a Spanish expedition founders off the coast of Florida with 600 lives lost. One survivor, Alvar Nunez Cabeza de Vaca, roams across the American continent searching for his Spanish comrades. Instead, he discovers the Iguase, an ancient Indian tribe. Over the next eight years, Cabeza de Vaca learns their mystical and mysterious culture, becoming a healer and a leader. But soon this New World collides with the Old World as Spanish conquistadors seek to enslave the Indians, and Cabeza de Vaca must confront his own people and his past.","Spanish, Latin","Mexico, Spain, United States, United Kingdom",2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMjA4MzQ5MDkwM15BMl5BanBnXkFtZTcwMjc1NTIyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"1,219",tt0101529,movie,N/A,"$789,127",N/A,N/A,True,CINE.pdf,
Cachorro,2004,R,27 Feb 2004,99 min,"Comedy, Drama",Miguel Albaladejo,"Salvador García Ruiz, Miguel Albaladejo","José Luis García-Pérez, David Castillo, Empar Ferrer","Pedro, a gay man with an active social life and big circle of friends, takes in his nephew Bernardo for a couple weeks. When it appears as though it might become a permanent arrangement, however, Pedro turns to his friends for guidance as he and 9-year-old Bernardo begin to forge a household together.","Spanish, French",Spain,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYzc5Y2IwZDktZTZhYi00NDY4LWEyZDMtMGIzZTY1YzAzMzE4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.1,"3,704",tt0359045,movie,N/A,"$100,133",N/A,N/A,True,CINE.pdf,
Los cachorros,1973,N/A,10 May 1973,110 min,Drama,Jorge Fons,"Jorge Fons, Eduardo Luján, José Emilio Pacheco","José Alonso, Helena Rojo, Carmen Montejo",A man who has been mutilated in boyhood encounters numerous difficulties because of it. His frustration at being unable to culminate his relationships with women eventually drives him to drastic actions.,Spanish,Mexico,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BM2Q2OGNjZDItNzMyNC00NzE4LTg4M2EtZGI4OTI4NGJkNWRjXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,113,tt0066877,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
JK5022 Una cadena de errores,2012,N/A,20 Nov 2012,75 min,Documentary,Ione Hernández,N/A,N/A,N/A,Spanish,Spain,N/A,N/A,[],N/A,N/A,N/A,tt3555136,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Born to Be Blue,2015,R,30 Mar 2016,97 min,"Biography, Drama, Music",Robert Budreau,"Robert Budreau, James Luscombe","Ethan Hawke, Carmen Ejogo, Callum Keith Rennie","Born to be Blue starring Ethan Hawke is a re-imagining of jazz trumpeter Chet Baker's life in the 60's. When Chet stars in a film about himself, a romance heats up with his costar, the enigmatic Jane (Carmen Ejogo). Production is shelved when Chet's past comes back to haunt him and it appears he may never play music again but Jane challenges him to mount a musical comeback against all the odds.","English, Italian","Canada, United Kingdom",4 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMjI3NTk0OTM5OF5BMl5BanBnXkFtZTgwOTMxMTE5NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"9,438",tt2133196,movie,N/A,"$830,129",N/A,N/A,True,CINE.pdf,
Cadena Perpetua,2015,N/A,N/A,27 min,"Short, Crime, Drama",Jesús Alarcón-Castellanos,Alfredo Huereca,"Alfredo Huereca, Moises González, Julio Bracho",A psychoanalyst is called to interview a young man accused of molesting a minor.,Spanish,"Mexico, United States",2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjE1YzQwZTAtYTU0NC00MTJmLWJlYmUtMzk0ZWZmZmM0Y2FlXkEyXkFqcGdeQXVyNDg4MjExNzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5428688,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Calabacitas tiernas,1949,N/A,24 Feb 1949,101 min,"Comedy, Musical",Gilberto Martínez Solares,"Juan García, Gilberto Martínez Solares, Eduardo Ugarte","Germán Valdés, Rosita Quintana, Nelly Montiel","In this movie ""Tin Tan"" plays a broke man harassed by his creditors, so he comes up with a plan to put on an international musical show with four beautiful women, matters get complicated when all of the women want the lead role in the show, and all of the women fall in love with him.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BY2MxZWQ3NDUtZGIwNy00ZmQ3LTg4MzQtZDI5OTU1ZjQ1MGMyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,322,tt0040197,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Cambio de vida,2007–,N/A,10 Dec 2007,60 min,"Drama, Romance",N/A,N/A,"Augusto Di Paolo, Hugo Catalán, Elba Jiménez",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BNjJjZWY4OGItODExNC00NzUzLWFkZTEtZDFjMmRiNzMxZTBmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,12,tt1220268,series,,,,,True,CINE.pdf,1
Camino de la venganza,1922,N/A,22 Jul 1922,N/A,Drama,"Narciso Rada, Luis Ugarte",Narciso Rada,"Teresita Arce, Gloria Cisneros, Enrique Guido Spano",N/A,None,Peru,N/A,N/A,[],N/A,N/A,N/A,tt0012996,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Buenos Aires 100 Km,2004,Not Rated,10 Feb 2005,93 min,Drama,Pablo José Meza,Pablo José Meza,"Juan Ignacio Pérez Roca, Emiliano Fernández, Hernán Wainstein","A group of five friends around thirteen years old begin to understand that life is not simply about riding bicycles, playing soccer games, or, if they can, enjoying the summer. Guido works under his father's orders and is sometimes rewarded with a beating. Damian is an adopted child and, as such, suffers from an identity crisis that typically marks the teenage years. Matias is left outside his own house every night by his hateful parents. Alejo discovers that his mother has a lover and that women have desires and men have their failures. Esteban is the goal-keeper of the football team and, as such, has the central role among his friends. Esteban draws his generosity from his family. With their hormones kicking in due to reaching puberty, the boys become curious about women and begin to have sexual desires, yet they still have to deal with their parents and families. They begin to spend time outside a women's hairdressing salon. The five boys yearn to grow older faster and dream about a place outside of their small town.",Spanish,"Argentina, France, Spain",5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjExMTA2NDg2OF5BMl5BanBnXkFtZTgwMDY4NzgwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,356,tt0356446,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
"Bushido, El Camino del Guerrero",2025,N/A,N/A,65 min,Documentary,Alejandro Martos,Alejandro Martos,"Raquel Barrientos, Jorge Cano, Eduardo Carballeira",N/A,N/A,Spain,N/A,N/A,[],N/A,N/A,N/A,tt35615360,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Calígula,1970–,N/A,N/A,N/A,Comedy,N/A,N/A,"Tristán, Mario Sapag, Calígula",N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt4847350,series,,,,,True,CINE.pdf,1
Callejón Sin Salida,2015,N/A,25 Nov 2015,N/A,"Short, Crime",Manuel Humarán,Manuel Humarán,"Obed Amaya, Rosario Camacho Casasola, Alejandro Solís, Lilian Sephira Sánchez",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BZmJmOTY2MmUtZTk1Yi00ZjRhLWJjZDMtMmMwY2IzYzE1ZTczXkEyXkFqcGdeQXVyNTYzMzM5NzA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8027212,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Canoa: A Shameful Memory,1976,Not Rated,04 Mar 1976,115 min,"Adventure, Crime, Drama",Felipe Cazals,Tomás Pérez Turrent,"Enrique Lucero, Salvador Sánchez, Ernesto Gómez Cruz","A group of local university employees arrives in a small town during a hiking expedition. Once there, the local priest accuses them of being communist agitators and rallies the townsfolk to lynch them. Based on true facts that occurred in the town of Canoa in 1968.","Spanish, Nahuatl",Mexico,3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZTcyZTVmYTAtNGM1Zi00NDY1LTkzZWUtY2NlNjdmNzRjNWU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,7.8,"2,154",tt0131335,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Candilejas,1965–,N/A,01 Oct 1965,N/A,Comedy,N/A,N/A,"Lolita Torres, Carlos Muñoz, Juan Carlos Altavista",N/A,Spanish,Argentina,N/A,https://m.media-amazon.com/images/M/MV5BZWI2ZDNmMDctNDIzZi00OTQyLTg2M2YtMTkzZDQ2OTQwODk0XkEyXkFqcGdeQXVyODcyNTYzMTA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt1979458,series,,,,,True,CINE.pdf,1
Rain,1932,Approved,12 Oct 1932,94 min,Drama,Lewis Milestone,"John Colton, Clemence Randolph, W. Somerset Maugham","Joan Crawford, Walter Huston, Fred Howard","For residents on the idyllic South Seas island of Pago Pago, life is simple until a boat arrives carrying two couples, the Davidsons (who are missionaries), the MacPhails and a prostitute named Sadie Thompson. Davidson is more than just a religious zealot; he's a mad man. When the boat, which was en route to another port, is temporarily stranded on the island due to a possible Cholera outbreak on-board, Sadie spends her time ""partying"" with the American soldiers stationed on the island. Her behavior, however, is more than the Davidsons can stand and soon Mr. Davidson confronts Sadie about her evil ways and offers salvation. When Sadie rebels and the attempted redemption does not go as planned, Davidson arranges to have her sent back to San Francisco, where she fled some years ago due to mysterious personal issues. Davidson soon becomes unhinged and thus begins a series of surprising events which culminate in disaster.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTg1ODk3NDE0MF5BMl5BanBnXkFtZTgwMTc0MjUzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,6.9,"3,111",tt0023369,movie,N/A,"$1,172,840",N/A,N/A,True,CINE.pdf,
Camino Hacia el terror silencio el despertar del mal,2025,N/A,28 Apr 2025,61 min,Horror,Josue E. Rodriguez,N/A,"Emmanuel De Leon, Luis Aaron Gonzalez, Salvador Grimaldo",N/A,N/A,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt39496233,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Demasiado viejo para morir joven,1989,N/A,13 Jan 1989,103 min,Drama,Isabel Coixet,Isabel Coixet,"Gerardo Arenas, Emma Suárez, Emilio Lain","Barcelona: two friends just find any temporary jobs to get by. One of them quits his job as a waiter to move to work as a messenger; the other is working as a taxi driver. The messenger, in his comings and goings at night, go through many offices, private homes and bars and will be in the most varied situations: some of them dark, sometimes sinister and pathetic and some even pleasant.",Spanish,Spain,1 nomination,https://m.media-amazon.com/images/M/MV5BYzEwOTIwMTktZjIzMS00ZDVmLTg5MTYtZWQ2MzU3MjY5OGExXkEyXkFqcGdeQXVyMzEwMDM2NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,134,tt0094994,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
